career_best_points,defence_touch_points,defending_bonus_points,empty_raid,green_cards,high_5s,location,match_played,name,not_out_percentage,player_id,player_team,player_team_arr,point,points_defence_offence,points_per_match_raid_tackle,raid_bonus_points,raid_map_locations,raid_points_per_match,raid_touch_points,raids,red_cards,role,series_id,series_name,success_raid_percent,success_raids,success_tackles,success_tackles_per_match,super_10s,super_raids,super_tackles,tackle_bonus_points,tackle_success_rate,tackles,total_capture_points,total_defending_points,total_raid_points,total_tackle_points,unsuccesful_tackles,unsuccess_raids,yellow_cards
4,16,1,3,0,0,,11,Hadi Tajik,66.66,301,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",17,17,1.54,0,,0.09,1,6,0,,49,"Pro Kabaddi League Season 7, 2019",16.66,1,15,1.36,0,0,1,,43.24,37,,16,1,16,22,2,0
4,19,0,10,1,0,,11,Anil Kumar,80.0,311,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",21,21,1.9,1,,0.18,1,15,0,,3,"Pro Kabaddi League Season 3, 2016",13.33,2,19,1.72,0,0,0,,37.25,51,,19,2,19,32,3,0
2,2,0,2,0,0,,4,Anil Kumar,100.0,311,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",2,2,0.5,0,,0.0,0,2,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,2,0.5,0,0,0,,28.57,7,,2,0,2,5,0,0
1,1,0,4,1,0,,5,Anil Kumar,100.0,311,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",1,1,0.2,0,,0.0,0,4,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,1,0.2,0,0,0,,33.33,3,,1,0,1,2,0,0
4,29,4,7,1,0,,18,Anil Kumar,77.77,311,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",30,30,1.66,1,,0.05,0,9,0,,26,"Pro Kabaddi League Season 6, 2018",11.11,0,25,1.38,0,0,4,,48.33,60,,29,1,29,35,2,0
4,16,0,3,0,0,,12,Anil Kumar,100.0,311,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",16,16,1.33,0,,0.0,0,3,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,16,1.33,0,0,0,,31.37,51,,16,0,16,35,0,0
7,8,2,35,0,0,,13,Pawan Kumar Sehrawat,64.54,318,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",53,53,4.07,6,,3.46,39,110,0,,3,"Pro Kabaddi League Season 3, 2016",40.9,36,6,0.46,0,1,2,,47.05,17,,8,45,8,11,39,0
4,0,0,8,0,0,,10,Pawan Kumar Sehrawat,48.48,318,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",11,11,1.1,6,,1.1,5,33,0,,4,"Pro Kabaddi League Season 4, 2016",33.33,8,0,0.0,0,0,0,,0.0,1,,0,11,0,1,17,0
4,1,0,6,0,0,,9,Pawan Kumar Sehrawat,45.83,318,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",10,10,1.11,2,,1.0,7,24,0,,8,"Pro Kabaddi League Season 5, 2017",37.5,5,1,0.11,0,0,0,,50.0,2,,1,9,1,1,13,0
22,11,0,81,1,0,,24,Pawan Kumar Sehrawat,77.33,318,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",282,282,11.75,36,,11.29,235,375,0,,26,"Pro Kabaddi League Season 6, 2018",72.26,209,11,0.45,13,12,0,,27.5,40,,11,271,11,29,85,0
29,11,1,60,0,0,,17,Pawan Kumar Sehrawat,74.02,318,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",228,228,13.41,47,,12.76,170,308,0,,49,"Pro Kabaddi League Season 7, 2019",70.45,168,10,0.58,11,5,1,,45.83,24,,11,217,11,14,80,0
13,4,1,67,0,0,,10,Nitin Tomar,84.37,320,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",81,81,8.1,15,,7.7,62,160,0,,3,"Pro Kabaddi League Season 3, 2016",48.12,68,3,0.3,2,1,1,,36.36,11,,4,77,4,8,25,0
7,1,0,53,0,0,,12,Nitin Tomar,74.1,320,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",34,34,2.83,7,,2.75,26,112,0,,4,"Pro Kabaddi League Season 4, 2016",29.46,30,1,0.08,0,1,0,,12.5,8,,1,33,1,7,29,0
18,10,1,147,0,0,,20,Nitin Tomar,86.23,320,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",177,177,8.85,42,,8.35,125,327,0,,8,"Pro Kabaddi League Season 5, 2017",51.07,135,9,0.45,7,7,1,,33.33,30,,10,167,10,21,45,0
20,2,0,75,0,0,,11,Nitin Tomar,83.24,320,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",102,102,9.27,29,,9.09,71,191,0,,26,"Pro Kabaddi League Season 6, 2018",52.35,84,2,0.18,4,1,0,,22.22,9,,2,100,2,7,32,0
11,3,0,42,0,0,,11,Nitin Tomar,74.13,320,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",52,52,4.72,14,,4.45,35,116,0,,49,"Pro Kabaddi League Season 7, 2019",42.24,44,3,0.27,1,0,0,,20.0,15,,3,49,3,12,30,0
9,48,1,5,0,5,,12,PO Surjeet Singh,100.0,322,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",49,49,4.08,0,,0.08,1,6,0,,3,"Pro Kabaddi League Season 3, 2016",16.66,1,47,3.91,0,0,1,,64.0,75,,48,1,48,28,0,0
5,37,4,3,0,2,,14,PO Surjeet Singh,100.0,322,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",37,37,2.64,0,,0.0,0,3,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,33,2.35,0,0,4,,50.68,73,,37,0,37,40,0,0
8,76,4,48,8,9,,24,PO Surjeet Singh,98.07,322,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",79,79,3.29,0,,0.12,3,52,0,,8,"Pro Kabaddi League Season 5, 2017",5.76,3,72,3.0,0,0,4,,52.05,146,,76,3,76,74,1,0
7,54,2,50,7,4,,23,PO Surjeet Singh,96.29,322,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",57,57,2.47,0,,0.13,3,54,0,,26,"Pro Kabaddi League Season 6, 2018",5.55,2,52,2.26,0,0,2,,41.86,129,,54,3,54,77,2,0
7,51,5,16,3,5,,18,PO Surjeet Singh,94.44,322,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",53,53,2.94,0,,0.11,2,18,0,,49,"Pro Kabaddi League Season 7, 2019",11.11,1,46,2.55,0,0,5,,51.0,100,,51,2,51,54,1,0
2,2,0,0,0,0,,2,Darshan Kadian,0.0,324,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",2,2,1.0,0,,0.0,0,1,0,,3,"Pro Kabaddi League Season 3, 2016",0.0,0,2,1.0,0,0,0,,25.0,8,,2,0,2,6,1,0
8,7,3,22,0,0,,16,Darshan Kadian,63.88,324,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",40,40,2.5,5,,2.06,28,72,0,,8,"Pro Kabaddi League Season 5, 2017",45.83,24,4,0.25,0,1,3,,30.43,23,,7,33,7,19,26,0
10,1,0,74,1,0,,14,Darshan Kadian,79.43,324,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",50,50,3.57,3,,3.5,46,141,0,,26,"Pro Kabaddi League Season 6, 2018",34.75,38,1,0.07,1,1,0,,33.33,3,,1,49,1,2,29,0
2,1,0,11,0,0,,5,Darshan Kadian,76.47,324,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",4,4,0.8,1,,0.6,2,17,0,,49,"Pro Kabaddi League Season 7, 2019",17.64,2,1,0.2,0,0,0,,14.28,7,,1,3,1,6,4,0
16,7,0,70,0,0,,12,Rohit Kumar,84.26,326,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",109,109,9.08,15,,8.5,87,178,0,,3,"Pro Kabaddi League Season 3, 2016",57.3,80,7,0.58,5,4,0,,50.0,14,,7,102,7,7,28,0
11,7,1,107,0,0,,14,Rohit Kumar,77.77,326,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",100,100,7.14,18,,6.64,75,234,0,,4,"Pro Kabaddi League Season 4, 2016",39.74,75,6,0.42,1,3,1,,43.75,16,,7,93,7,10,52,0
32,12,1,144,1,0,,22,Rohit Kumar,80.38,326,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",231,231,10.5,49,,9.95,170,418,0,,8,"Pro Kabaddi League Season 5, 2017",52.39,192,11,0.5,12,1,1,,44.44,27,,12,219,12,16,82,0
16,9,0,148,1,1,,24,Rohit Kumar,81.23,326,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",171,171,7.12,33,,6.75,129,341,0,,26,"Pro Kabaddi League Season 6, 2018",47.5,129,9,0.37,5,5,0,,30.0,30,,9,162,9,21,64,1
14,4,0,94,0,0,,17,Rohit Kumar,70.86,326,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",92,92,5.41,18,,5.17,70,230,0,,49,"Pro Kabaddi League Season 7, 2019",38.26,69,4,0.23,3,2,0,,23.52,17,,4,88,4,13,67,0
0,0,0,0,0,0,,1,Tin Phonchoo,0.0,335,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,0,0
0,0,0,2,0,0,,2,Tin Phonchoo,66.66,335,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,3,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,1,0
0,0,0,0,0,0,0.0,0,Tin Phonchoo,0.0,335,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
2,6,0,0,0,0,,11,Sagar B Krishna,0.0,347,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",6,6,0.54,0,,0.0,0,0,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,6,0.54,0,0,0,,37.5,16,,6,0,6,10,0,0
6,32,3,8,0,3,,17,Sagar B Krishna,90.0,347,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",33,33,1.94,0,,0.05,1,10,0,,8,"Pro Kabaddi League Season 5, 2017",10.0,1,29,1.7,0,0,3,,51.61,62,,32,1,32,33,1,0
5,18,1,8,0,1,,20,Sagar B Krishna,88.88,347,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",18,18,0.9,0,,0.0,0,9,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,17,0.85,0,0,1,,40.0,45,,18,0,18,28,1,0
7,13,3,0,0,1,,10,Sagar B Krishna,0.0,347,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",13,13,1.3,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,10,1.0,0,0,3,,56.52,23,,13,0,13,13,0,0
2,3,0,0,0,0,,7,Parvesh Bhainswal,0.0,357,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",3,3,0.42,0,,0.0,0,0,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,3,0.42,0,0,0,,17.64,17,,3,0,3,14,0,0
5,48,4,0,1,2,,24,Parvesh Bhainswal,0.0,357,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",48,48,2.0,0,,0.0,0,0,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,44,1.83,0,0,4,,53.93,89,,48,0,48,45,0,0
8,86,4,1,3,5,,25,Parvesh Bhainswal,100.0,357,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",86,86,3.44,0,,0.0,0,1,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,82,3.28,0,0,4,,62.31,138,,86,0,86,56,0,0
7,40,2,0,0,3,,18,Parvesh Bhainswal,0.0,357,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",40,40,2.22,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,38,2.11,0,0,2,,52.63,76,,40,0,40,38,0,0
5,6,0,0,0,0,,2,Vishal Bhardwaj,100.0,358,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",7,7,3.5,0,,0.5,1,1,0,,4,"Pro Kabaddi League Season 4, 2016",100.0,1,6,3.0,0,0,0,,40.0,15,,6,1,6,9,0,0
7,71,3,4,6,5,,22,Vishal Bhardwaj,80.0,358,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",71,71,3.22,0,,0.0,0,5,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,68,3.09,0,0,3,,51.82,137,,71,0,71,69,1,0
9,60,9,40,5,5,,17,Vishal Bhardwaj,100.0,358,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",60,60,3.52,0,,0.0,0,40,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,51,3.0,0,0,9,,63.15,95,,60,0,60,44,0,0
8,58,9,14,4,5,,16,Vishal Bhardwaj,100.0,358,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",58,58,3.62,0,,0.0,0,14,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,49,3.06,0,0,9,,61.05,95,,58,0,58,46,0,0
4,0,0,8,0,0,,6,Chandran Ranjit,60.0,36,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",6,6,1.0,3,,1.0,3,20,0,,1,"Pro Kabaddi League Season 1, 2014",30.0,4,0,0.0,0,0,0,,0.0,6,,0,6,0,6,8,0
1,1,0,5,0,0,,1,Chandran Ranjit,62.5,36,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",1,1,1.0,0,,0.0,0,8,0,,2,"Pro Kabaddi League Season 2, 2015",0.0,0,1,1.0,0,0,0,,50.0,2,,1,0,1,1,3,0
11,0,0,52,0,0,,11,Chandran Ranjit,77.86,36,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",51,51,4.63,8,,4.63,43,122,0,,8,"Pro Kabaddi League Season 5, 2017",41.8,43,0,0.0,1,3,0,,0.0,4,,0,51,0,4,27,0
11,5,1,116,0,0,,24,Chandran Ranjit,76.89,36,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",158,158,6.58,45,,6.37,108,316,0,,26,"Pro Kabaddi League Season 6, 2018",48.41,127,4,0.16,3,3,1,,33.33,15,,5,153,5,11,73,0
11,4,1,78,0,0,,15,Chandran Ranjit,73.65,36,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",79,79,5.26,22,,5.0,53,186,0,,49,"Pro Kabaddi League Season 7, 2019",40.32,59,3,0.2,1,3,1,,28.57,14,,4,75,4,11,49,0
0,0,0,0,0,0,,2,Sombir,0.0,361,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,0,0.0,0,0,0,,0.0,1,,0,0,0,1,0,0
10,39,6,0,1,2,,17,Sombir,0.0,361,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",39,39,2.29,0,,0.0,0,0,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,33,1.94,0,0,6,,46.42,84,,39,0,39,51,0,0
1,1,0,0,0,0,,4,Sombir,0.0,361,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",1,1,0.25,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,1,0.25,0,0,0,,12.5,8,,1,0,1,7,0,0
0,0,0,0,0,0,,6,Sombir,0.0,361,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,,0.0,2,,0,0,0,2,0,0
4,2,1,9,0,0,,5,Sumit Singh,70.0,363,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",9,9,1.8,3,,1.4,4,20,0,,4,"Pro Kabaddi League Season 4, 2016",35.0,5,1,0.2,0,0,1,,40.0,5,,2,7,2,4,6,0
0,0,0,3,0,0,,4,Sumit Singh,60.0,363,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",0,0,0.0,0,,0.0,0,5,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,2,0
4,4,0,14,2,0,,8,Sumit Singh,77.77,363,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",15,15,1.87,6,,1.37,5,27,0,,26,"Pro Kabaddi League Season 6, 2018",40.74,7,4,0.5,0,0,0,,40.0,10,,4,11,4,6,6,0
7,3,1,24,1,0,,13,Sumit Singh,67.14,363,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",34,34,2.61,20,,2.38,11,70,0,,49,"Pro Kabaddi League Season 7, 2019",44.28,23,2,0.15,0,0,1,,37.5,8,,3,31,3,6,23,0
3,0,0,9,0,0,,4,Vikash Kandola,70.58,366,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",3,3,0.75,0,,0.75,3,17,0,,4,"Pro Kabaddi League Season 4, 2016",17.64,3,0,0.0,0,0,0,,0.0,2,,0,3,0,2,5,0
9,0,0,63,0,0,,9,Vikash Kandola,78.67,366,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",58,58,6.44,11,,6.44,47,136,0,,8,"Pro Kabaddi League Season 5, 2017",42.64,44,0,0.0,0,1,0,,0.0,4,,0,58,0,4,29,0
15,5,0,132,2,0,,22,Vikash Kandola,77.23,366,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",177,177,8.04,51,,7.81,121,347,0,,26,"Pro Kabaddi League Season 6, 2018",49.56,136,5,0.22,6,5,0,,27.77,18,,5,172,5,13,79,0
13,4,0,112,0,0,,13,Vikash Kandola,80.76,366,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",129,129,9.92,17,,9.61,108,260,0,,49,"Pro Kabaddi League Season 7, 2019",48.07,98,4,0.3,7,5,0,,44.44,9,,4,125,4,5,50,0
1,0,0,1,0,0,,1,Sunil Kumar,100.0,368,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",1,1,1.0,0,,1.0,1,2,0,,4,"Pro Kabaddi League Season 4, 2016",50.0,1,0,0.0,0,0,0,,0.0,4,,0,1,0,4,0,0
7,57,2,29,4,3,,24,Sunil Kumar,96.77,368,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",58,58,2.41,0,,0.04,1,31,0,,8,"Pro Kabaddi League Season 5, 2017",3.22,1,55,2.29,0,0,2,,56.43,101,,57,1,57,46,1,1
8,76,4,29,2,3,,25,Sunil Kumar,96.66,368,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",76,76,3.04,0,,0.0,0,30,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,72,2.88,0,0,4,,54.28,140,,76,0,76,68,1,0
7,46,6,12,0,4,,18,Sunil Kumar,100.0,368,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",47,47,2.61,0,,0.05,1,13,0,,49,"Pro Kabaddi League Season 7, 2019",7.69,1,40,2.22,0,0,6,,53.48,86,,46,1,46,46,0,0
